customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase,click_through_rate,conversion_rate
CUST-04437,46,Male,New York,New,CMP-006,SMS,2025-05-12,10.76,9010,573,70,8310.58,0,201,0.06359600443951165,0.12216404886561955
CUST-02104,28,Female,Seattle,Growing,CMP-007,Email,2025-06-06,21.51,9100,530,57,8116.95,1,182,0.05824175824175824,0.10754716981132076
CUST-03855,34,Female,New York,Loyal,CMP-007,Email,2025-06-06,22.9,8943,634,107,15084.06,12,171,0.07089343620708935,0.16876971608832808
CUST-02178,56,Male,Chicago,New,CMP-006,SMS,2025-05-12,10.76,9020,546,54,5800.21,0,254,0.060532150776053215,0.0989010989010989
CUST-03378,43,Male,Denver,At Risk,CMP-003,Social Media,2025-03-05,41.2,8979,198,13,1718.21,3,70,0.022051453391246242,0.06565656565656566
CUST-03716,31,Female,Seattle,New,CMP-002,Paid Search,2025-02-10,33.95,8903,353,29,3245.79,0,113,0.03964955632932719,0.0821529745042493
CUST-02975,29,Male,New York,Loyal,CMP-012,SMS,2025-11-05,15.1,8859,855,140,19131.4,3,75,0.09651202167287504,0.16374269005847952
CUST-03607,19,Female,Seattle,New,CMP-006,SMS,2025-05-12,10.82,8975,563,68,4506.05,0,254,0.06272980501392758,0.12078152753108348
CUST-00098,18,Female,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,24.9,8997,469,67,9451.58,4,113,0.052128487273535626,0.14285714285714285
CUST-02139,18,Male,Atlanta,Loyal,CMP-007,Email,2025-06-06,21.08,8823,621,102,11792.06,9,196,0.0703842230533832,0.1642512077294686
CUST-03166,51,Male,Atlanta,New,CMP-005,Affiliate,2025-04-18,19.02,9046,242,22,2426.87,0,184,0.026752155648905592,0.09090909090909091
CUST-04020,32,Male,Houston,New,CMP-009,Social Media,2025-08-08,43.06,8910,230,20,1371.09,0,233,0.025813692480359147,0.08695652173913043
CUST-04541,43,Non-binary,Houston,New,CMP-005,Affiliate,2025-04-18,22.83,8966,276,17,1109.45,0,284,0.030782957840731654,0.06159420289855073
CUST-01201,50,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,26.59,8957,321,24,2546.97,0,155,0.03583789215138997,0.07476635514018691
CUST-03102,18,Female,Denver,At Risk,CMP-010,Display,2025-09-16,35.69,8993,90,5,271.16,1,110,0.010007783831869232,0.05555555555555555
CUST-01021,43,Male,Chicago,Growing,CMP-004,Display,2025-03-28,27.01,9054,163,12,1556.35,0,55,0.01800309255577645,0.0736196319018405
CUST-00837,29,Female,Atlanta,Growing,CMP-009,Social Media,2025-08-08,31.53,8984,281,16,2731.75,4,92,0.03127782724844167,0.05693950177935943
CUST-01101,52,Female,Seattle,At Risk,CMP-008,Paid Search,2025-07-14,32.55,8851,284,20,1860.06,1,110,0.03208676985651339,0.07042253521126761
CUST-03490,46,Female,Atlanta,Loyal,CMP-001,Email,2025-01-15,22.97,9062,640,107,19884.21,4,38,0.07062458618406532,0.1671875
CUST-03796,37,Male,New York,Loyal,CMP-009,Social Media,2025-08-08,31.99,8943,337,30,5452.85,12,165,0.03768310410376831,0.08902077151335312
CUST-00997,43,Female,Houston,New,CMP-010,Display,2025-09-16,27.03,9037,165,10,551.35,0,103,0.018258271550293238,0.06060606060606061
CUST-00800,39,Male,New York,New,CMP-004,Display,2025-03-28,29.8,9075,155,6,289.66,0,304,0.017079889807162536,0.03870967741935484
CUST-01755,35,Male,Atlanta,New,CMP-011,Affiliate,2025-10-10,30.13,8931,289,30,3360.88,0,222,0.03235919829806293,0.10380622837370242
CUST-03544,39,Male,Denver,Growing,CMP-001,Email,2025-01-15,19.98,8997,480,61,8772.28,2,99,0.053351117039013005,0.12708333333333333
CUST-02283,41,Male,Denver,Growing,CMP-003,Social Media,2025-03-05,31.29,8963,289,23,3161.92,3,148,0.03224366841459333,0.07958477508650519
CUST-02718,50,Female,Houston,New,CMP-012,SMS,2025-11-05,15.63,8914,578,51,5538.79,0,216,0.06484182185326452,0.08823529411764706
CUST-01124,41,Female,Seattle,Growing,CMP-011,Affiliate,2025-10-10,23.4,8928,360,35,3627.63,0,127,0.04032258064516129,0.09722222222222222
CUST-04358,37,Male,Atlanta,Growing,CMP-010,Display,2025-09-16,33.07,9061,168,5,677.24,1,66,0.018540999889636905,0.02976190476190476
CUST-01593,41,Male,Chicago,New,CMP-008,Paid Search,2025-07-14,37.79,8891,329,26,3190.73,0,157,0.03700371161849061,0.0790273556231003
CUST-02556,25,Male,Houston,New,CMP-003,Social Media,2025-03-05,38.96,9048,228,11,987.14,0,233,0.025198938992042442,0.04824561403508772
CUST-03651,63,Female,Denver,Growing,CMP-006,SMS,2025-05-12,15.16,9053,704,104,10401.16,2,73,0.07776427703523693,0.14772727272727273
CUST-01895,44,Non-binary,Denver,Growing,CMP-007,Email,2025-06-06,28.86,9103,471,58,4855.78,1,101,0.05174118422498077,0.12314225053078556
CUST-01017,33,Female,Los Angeles,Loyal,CMP-002,Paid Search,2025-02-10,33.54,9095,511,52,5689.05,8,172,0.056184716877405165,0.10176125244618395
CUST-01377,43,Female,Denver,Loyal,CMP-008,Paid Search,2025-07-14,31.44,9055,437,56,8003.32,4,176,0.048260629486471564,0.12814645308924486
CUST-02808,39,Male,Denver,New,CMP-002,Paid Search,2025-02-10,23.85,9156,327,23,2429.84,0,260,0.03571428571428571,0.07033639143730887
CUST-02857,51,Male,Atlanta,New,CMP-002,Paid Search,2025-02-10,26.9,9050,313,34,4593.89,0,343,0.034585635359116025,0.10862619808306709
CUST-02750,23,Male,Chicago,New,CMP-003,Social Media,2025-03-05,27.24,9025,222,21,1828.08,0,180,0.024598337950138504,0.0945945945945946
CUST-00497,58,Female,Houston,New,CMP-003,Social Media,2025-03-05,35.65,9124,232,15,1084.12,0,281,0.025427444103463395,0.06465517241379311
CUST-04683,53,Female,Los Angeles,Growing,CMP-001,Email,2025-01-15,21.46,9042,529,67,8812.77,1,96,0.05850475558504756,0.1266540642722117
CUST-00866,49,Male,Seattle,At Risk,CMP-012,SMS,2025-11-05,17.51,9047,477,52,3849.17,0,213,0.052724660108323204,0.1090146750524109
CUST-02145,36,Female,Chicago,New,CMP-010,Display,2025-09-16,28.39,8943,121,4,524.33,0,114,0.013530135301353014,0.03305785123966942
CUST-03803,29,Male,Atlanta,New,CMP-007,Email,2025-06-06,22.1,9003,377,34,4039.49,0,322,0.04187493057869599,0.09018567639257294
CUST-00703,68,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,27.06,9043,420,63,11391.72,11,73,0.046444763905783476,0.15
CUST-04789,18,Male,Atlanta,Growing,CMP-003,Social Media,2025-03-05,27.81,9059,251,21,1738.39,0,48,0.027707252456120986,0.08366533864541832
CUST-02548,36,Male,Atlanta,New,CMP-012,SMS,2025-11-05,18.15,9035,565,56,4857.58,0,151,0.06253458771444383,0.09911504424778761
CUST-01852,55,Female,New York,New,CMP-010,Display,2025-09-16,32.75,9058,143,4,503.0,0,247,0.01578714948112166,0.027972027972027972
CUST-04202,41,Male,Atlanta,At Risk,CMP-010,Display,2025-09-16,33.27,9065,110,7,561.44,1,190,0.012134583563154992,0.06363636363636363
CUST-04163,40,Male,Houston,New,CMP-006,SMS,2025-05-12,14.29,9036,596,48,2302.69,0,270,0.06595838866755202,0.08053691275167785
CUST-04933,57,Female,Seattle,Loyal,CMP-001,Email,2025-01-15,21.64,8926,642,96,21332.03,7,184,0.0719247143177235,0.14953271028037382
CUST-02638,28,Female,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,34.08,8978,491,59,8694.67,4,130,0.05468924036533749,0.12016293279022404
CUST-02274,18,Male,Denver,New,CMP-006,SMS,2025-05-12,10.69,8953,616,63,6861.49,0,335,0.0688037529319781,0.10227272727272728
CUST-03445,58,Female,Houston,Loyal,CMP-004,Display,2025-03-28,35.59,9036,203,14,2448.38,7,135,0.022465692784417884,0.06896551724137931
CUST-02966,36,Female,Houston,New,CMP-004,Display,2025-03-28,30.23,8973,154,6,589.97,0,161,0.017162598907834614,0.03896103896103896
CUST-02538,46,Female,New York,New,CMP-001,Email,2025-01-15,17.91,8879,384,39,5069.37,0,231,0.04324811352629801,0.1015625
CUST-04874,38,Non-binary,Chicago,New,CMP-011,Affiliate,2025-10-10,21.51,9034,262,17,1656.16,0,325,0.02900154970112907,0.0648854961832061
CUST-04615,31,Female,Atlanta,At Risk,CMP-002,Paid Search,2025-02-10,24.94,9172,264,16,1254.82,1,170,0.02878325337985172,0.06060606060606061
CUST-03210,18,Female,Chicago,New,CMP-010,Display,2025-09-16,24.36,8985,148,6,963.08,0,253,0.016471897607122983,0.04054054054054054
CUST-01281,29,Male,Seattle,New,CMP-012,SMS,2025-11-05,13.28,8965,555,60,3734.77,0,225,0.0619074177356386,0.10810810810810811
CUST-03102,43,Male,Denver,At Risk,CMP-001,Email,2025-01-15,16.65,9054,310,35,3086.72,2,210,0.03423901038215153,0.11290322580645161
CUST-02276,30,Female,Atlanta,New,CMP-008,Paid Search,2025-07-14,39.32,9085,317,25,2765.38,0,181,0.0348926802421574,0.07886435331230283
CUST-02962,63,Male,Houston,At Risk,CMP-001,Email,2025-01-15,15.58,9093,327,28,2723.43,2,208,0.035961728802375456,0.0856269113149847
CUST-04999,34,Female,Chicago,Loyal,CMP-010,Display,2025-09-16,35.34,8944,200,21,4893.35,6,187,0.022361359570661897,0.105
CUST-04051,50,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,27.84,8999,491,55,7038.22,3,183,0.05456161795755084,0.1120162932790224
CUST-02405,51,Female,New York,Loyal,CMP-001,Email,2025-01-15,15.96,8968,599,96,11283.92,6,149,0.06679304192685102,0.16026711185308848
CUST-04459,38,Male,Denver,Loyal,CMP-010,Display,2025-09-16,25.45,9158,212,12,2023.31,8,216,0.02314915920506661,0.05660377358490566
CUST-04368,53,Female,Atlanta,New,CMP-010,Display,2025-09-16,23.69,9058,154,4,400.89,0,281,0.017001545595054096,0.025974025974025976
CUST-01720,35,Male,Seattle,At Risk,CMP-012,SMS,2025-11-05,18.32,8915,519,35,3802.01,4,10,0.058216489063376335,0.0674373795761079
CUST-01493,47,Female,Seattle,At Risk,CMP-006,SMS,2025-05-12,13.01,9024,524,42,4163.67,3,136,0.05806737588652482,0.08015267175572519
CUST-00046,33,Female,Denver,At Risk,CMP-012,SMS,2025-11-05,12.36,9061,469,45,3636.8,3,65,0.051760291358569695,0.09594882729211088
CUST-04614,22,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,28.13,9005,385,37,4077.68,1,136,0.042754025541365905,0.09610389610389611
CUST-03748,42,Male,Seattle,Growing,CMP-007,Email,2025-06-06,21.42,9026,481,52,7062.14,3,119,0.053290494128074455,0.10810810810810811
CUST-04324,43,Female,Atlanta,Growing,CMP-005,Affiliate,2025-04-18,24.08,9075,309,27,3565.27,3,34,0.03404958677685951,0.08737864077669903
CUST-00574,18,Non-binary,Houston,New,CMP-004,Display,2025-03-28,32.79,9080,140,6,379.09,0,362,0.015418502202643172,0.04285714285714286
CUST-04584,48,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,24.64,9109,413,39,3218.28,3,168,0.04533977385003842,0.09443099273607748
CUST-01943,46,Male,New York,Growing,CMP-009,Social Media,2025-08-08,30.29,9040,286,21,2893.01,1,213,0.03163716814159292,0.07342657342657342
CUST-03319,47,Male,New York,Loyal,CMP-001,Email,2025-01-15,18.14,9106,621,99,12104.92,7,156,0.06819679332308368,0.15942028985507245
CUST-04340,65,Female,Atlanta,New,CMP-005,Affiliate,2025-04-18,20.44,9095,259,17,1157.05,0,99,0.028477185266630015,0.06563706563706563
CUST-04763,36,Male,Seattle,Growing,CMP-001,Email,2025-01-15,19.53,9002,504,57,7594.21,1,183,0.05598755832037325,0.1130952380952381
CUST-02361,47,Female,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,27.02,8977,408,46,5225.37,11,54,0.04544948200958004,0.11274509803921569
CUST-01639,30,Female,Atlanta,Growing,CMP-010,Display,2025-09-16,36.15,9000,164,6,694.56,5,123,0.018222222222222223,0.036585365853658534
CUST-00156,56,Female,Seattle,At Risk,CMP-009,Social Media,2025-08-08,32.86,9029,177,6,599.3,2,39,0.019603499833868644,0.03389830508474576
CUST-03138,30,Female,Houston,Loyal,CMP-002,Paid Search,2025-02-10,33.1,8977,501,55,6345.38,10,49,0.05580929040882255,0.10978043912175649
CUST-01144,24,Male,Chicago,New,CMP-009,Social Media,2025-08-08,32.29,8981,206,11,1253.85,0,115,0.02293731210332925,0.05339805825242718
CUST-03576,27,Female,Seattle,New,CMP-001,Email,2025-01-15,18.85,9160,422,41,4946.99,0,310,0.04606986899563319,0.0971563981042654
CUST-04377,39,Male,Atlanta,Loyal,CMP-001,Email,2025-01-15,15.26,9011,618,81,9756.49,8,203,0.06858284319165464,0.13106796116504854
CUST-03866,39,Female,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,28.69,9032,333,36,6052.99,2,68,0.03686891054030115,0.10810810810810811
CUST-04057,34,Female,Atlanta,Loyal,CMP-001,Email,2025-01-15,16.69,8939,647,93,12042.28,3,48,0.07237946078979751,0.1437403400309119
CUST-03306,57,Male,Denver,New,CMP-004,Display,2025-03-28,25.55,9111,131,4,435.03,0,201,0.014378224124684447,0.030534351145038167
CUST-04584,47,Male,Los Angeles,New,CMP-002,Paid Search,2025-02-10,34.05,8867,317,17,1289.54,0,363,0.03575053569414684,0.05362776025236593
CUST-04448,68,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,19.25,8992,508,48,4779.93,0,217,0.056494661921708184,0.09448818897637795
CUST-00799,60,Male,New York,Loyal,CMP-007,Email,2025-06-06,25.47,8932,572,73,15588.52,6,67,0.06403940886699508,0.12762237762237763
CUST-02996,22,Female,Atlanta,At Risk,CMP-011,Affiliate,2025-10-10,27.23,9009,246,19,2266.89,0,50,0.027306027306027308,0.07723577235772358
CUST-04133,35,Male,Denver,At Risk,CMP-012,SMS,2025-11-05,17.66,9002,502,41,4250.67,3,185,0.05576538546989558,0.08167330677290836
CUST-01206,31,Female,Houston,Growing,CMP-009,Social Media,2025-08-08,45.95,8977,277,16,1747.84,0,85,0.03085663361924919,0.05776173285198556
CUST-00078,41,Female,Chicago,Loyal,CMP-006,SMS,2025-05-12,14.09,9064,840,147,17573.82,7,43,0.09267431597528684,0.175
CUST-01341,45,Male,New York,New,CMP-001,Email,2025-01-15,23.64,9049,366,39,2234.03,0,276,0.040446458172173724,0.10655737704918032
CUST-01805,32,Female,Houston,Growing,CMP-012,SMS,2025-11-05,16.11,8993,690,102,13177.76,1,101,0.07672634271099744,0.14782608695652175
CUST-01018,28,Female,Denver,At Risk,CMP-007,Email,2025-06-06,26.51,9172,340,32,1568.54,3,202,0.03706934147405146,0.09411764705882353
CUST-01383,50,Male,Houston,Growing,CMP-003,Social Media,2025-03-05,30.08,9122,273,19,2142.41,3,158,0.029927647445735586,0.0695970695970696
CUST-00127,33,Female,Houston,At Risk,CMP-007,Email,2025-06-06,22.0,8965,305,32,3023.5,4,127,0.03402119353039598,0.10491803278688525
CUST-03748,23,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,17.56,8976,271,21,1643.01,0,340,0.03019162210338681,0.07749077490774908
CUST-02812,36,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,21.0,9080,275,24,2370.03,0,172,0.0302863436123348,0.08727272727272728
CUST-04270,36,Male,Denver,Growing,CMP-006,SMS,2025-05-12,10.07,8837,699,86,9400.89,0,129,0.07909924182414847,0.12303290414878398
CUST-03083,31,Female,New York,At Risk,CMP-010,Display,2025-09-16,36.84,8926,124,8,753.39,0,57,0.013892000896258123,0.06451612903225806
CUST-04332,45,Female,Houston,New,CMP-002,Paid Search,2025-02-10,31.0,8951,305,21,2114.01,0,165,0.03407440509440286,0.06885245901639345
CUST-01670,37,Female,Denver,Loyal,CMP-012,SMS,2025-11-05,15.79,8982,955,145,19199.25,6,109,0.10632375862836785,0.1518324607329843
CUST-04159,22,Male,New York,New,CMP-001,Email,2025-01-15,22.51,9244,417,32,2169.88,0,308,0.045110341843357854,0.07673860911270983
CUST-03419,33,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,32.77,9028,503,72,16693.21,9,192,0.05571555161719096,0.14314115308151093
CUST-04755,34,Female,Houston,Growing,CMP-009,Social Media,2025-08-08,35.25,8885,262,21,2186.64,1,131,0.029487900956668544,0.08015267175572519
CUST-00094,46,Male,Denver,New,CMP-002,Paid Search,2025-02-10,26.04,9013,298,17,1346.95,0,178,0.03306335293464995,0.05704697986577181
CUST-04182,39,Male,New York,Loyal,CMP-010,Display,2025-09-16,26.91,8965,232,20,4065.43,5,9,0.025878416062465142,0.08620689655172414
CUST-01143,44,Female,Houston,Loyal,CMP-009,Social Media,2025-08-08,33.73,8948,373,46,7036.59,6,49,0.04168529280286098,0.12332439678284182
CUST-03824,37,Female,Los Angeles,Growing,CMP-006,SMS,2025-05-12,10.27,9099,689,93,14065.3,4,56,0.0757226068798769,0.13497822931785197
CUST-03195,49,Male,Atlanta,New,CMP-006,SMS,2025-05-12,14.13,8964,586,57,5755.17,0,264,0.06537260151717983,0.09726962457337884
CUST-02610,72,Female,Denver,New,CMP-012,SMS,2025-11-05,18.34,8978,541,60,6421.04,0,271,0.06025840944531076,0.11090573012939002
CUST-01951,42,Male,Houston,At Risk,CMP-010,Display,2025-09-16,23.01,9043,116,3,283.0,5,116,0.01282760145969258,0.02586206896551724
CUST-01000,41,Non-binary,Houston,Loyal,CMP-008,Paid Search,2025-07-14,36.28,8850,492,60,9417.35,14,153,0.05559322033898305,0.12195121951219512
CUST-02268,31,Male,Denver,Loyal,CMP-002,Paid Search,2025-02-10,33.45,9101,525,63,7595.58,5,202,0.05768596857488188,0.12
CUST-00310,46,Female,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,37.14,8996,465,65,9204.11,7,32,0.05168963983992886,0.13978494623655913
CUST-01607,67,Male,Chicago,Loyal,CMP-001,Email,2025-01-15,22.21,8913,603,89,6842.21,9,160,0.06765398855604174,0.14759535655058043
CUST-02504,33,Female,Los Angeles,New,CMP-004,Display,2025-03-28,25.1,9036,146,5,585.47,0,183,0.01615759185480301,0.03424657534246575
CUST-00551,30,Male,Atlanta,Growing,CMP-009,Social Media,2025-08-08,30.41,8997,251,18,1826.55,5,198,0.027898188284983885,0.07171314741035857
CUST-04176,27,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,24.86,8919,404,61,6823.87,6,170,0.0452965579100796,0.15099009900990099
CUST-03625,28,Male,Denver,New,CMP-012,SMS,2025-11-05,12.12,9033,542,50,5820.74,0,194,0.06000221410384147,0.09225092250922509
CUST-00044,18,Male,Atlanta,New,CMP-012,SMS,2025-11-05,13.51,8994,592,62,6243.34,0,114,0.06582165888370024,0.10472972972972973
CUST-03016,24,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,21.73,9012,469,69,13913.05,7,36,0.05204172214824678,0.14712153518123666
CUST-04757,20,Male,Seattle,At Risk,CMP-011,Affiliate,2025-10-10,29.05,9055,245,17,712.39,3,90,0.027056874654886803,0.06938775510204082
CUST-03082,29,Male,Chicago,Loyal,CMP-011,Affiliate,2025-10-10,21.93,8918,419,51,7411.89,5,215,0.04698362861628168,0.12171837708830549
CUST-00965,54,Male,Houston,New,CMP-002,Paid Search,2025-02-10,26.63,8957,343,25,2171.5,0,125,0.0382940716757843,0.0728862973760933
CUST-00823,34,Female,Los Angeles,At Risk,CMP-005,Affiliate,2025-04-18,16.92,8879,214,12,1205.78,0,11,0.024101813267259825,0.056074766355140186
CUST-01630,25,Male,New York,New,CMP-012,SMS,2025-11-05,13.92,9032,637,56,5918.91,0,226,0.07052701505757307,0.08791208791208792
CUST-03039,25,Male,Atlanta,New,CMP-001,Email,2025-01-15,19.69,9015,374,37,5188.28,0,92,0.041486411536328344,0.09893048128342247
CUST-03466,38,Female,Houston,At Risk,CMP-001,Email,2025-01-15,23.44,9014,334,29,3455.13,0,36,0.03705347237630353,0.08682634730538923
CUST-03047,33,Male,Houston,Loyal,CMP-007,Email,2025-06-06,24.45,8811,592,105,19444.82,7,212,0.06718874134604472,0.17736486486486486
CUST-01503,42,Male,Seattle,At Risk,CMP-012,SMS,2025-11-05,16.33,9025,474,32,2899.04,4,32,0.0525207756232687,0.06751054852320675
CUST-03284,56,Female,Denver,Loyal,CMP-004,Display,2025-03-28,28.95,8874,222,11,1170.1,6,168,0.025016903313049357,0.04954954954954955
CUST-04169,33,Male,Houston,Loyal,CMP-010,Display,2025-09-16,27.32,8818,199,13,2355.6,7,179,0.02256747561805398,0.06532663316582915
CUST-01692,18,Male,Los Angeles,New,CMP-009,Social Media,2025-08-08,42.71,9011,232,11,1677.64,0,355,0.02574631006547553,0.04741379310344827
CUST-03452,30,Female,Seattle,New,CMP-002,Paid Search,2025-02-10,26.09,9004,318,28,3719.63,0,211,0.03531763660595291,0.0880503144654088
CUST-01150,50,Male,Seattle,At Risk,CMP-004,Display,2025-03-28,24.63,9043,129,7,517.07,4,11,0.014265177485347783,0.05426356589147287
CUST-03936,18,Female,Denver,At Risk,CMP-008,Paid Search,2025-07-14,36.98,8951,286,21,1663.0,4,41,0.03195173723606301,0.07342657342657342
CUST-00559,23,Female,New York,Growing,CMP-006,SMS,2025-05-12,14.04,8878,723,92,16229.71,1,194,0.08143726064428926,0.1272475795297372
CUST-03549,28,Female,Houston,Growing,CMP-003,Social Media,2025-03-05,38.23,8948,269,22,1995.31,2,99,0.030062583817612874,0.08178438661710037
CUST-02776,34,Female,Chicago,New,CMP-003,Social Media,2025-03-05,29.83,9156,229,20,2156.05,0,277,0.025010921799912624,0.08733624454148471
CUST-01287,44,Female,Seattle,New,CMP-007,Email,2025-06-06,20.11,8937,415,46,3935.56,0,296,0.046436164260937676,0.1108433734939759
CUST-03577,44,Female,Los Angeles,At Risk,CMP-010,Display,2025-09-16,24.35,9026,128,7,528.44,4,165,0.014181254154664303,0.0546875
CUST-00834,44,Male,Houston,New,CMP-005,Affiliate,2025-04-18,25.03,9083,268,27,3001.99,0,164,0.029505669932841573,0.10074626865671642
CUST-00592,30,Male,Chicago,Growing,CMP-012,SMS,2025-11-05,16.63,9154,725,96,13555.57,5,175,0.07920034957395675,0.13241379310344828
CUST-01252,49,Female,Atlanta,At Risk,CMP-009,Social Media,2025-08-08,35.26,8940,164,5,376.14,5,77,0.018344519015659956,0.03048780487804878
CUST-01531,26,Male,Seattle,Growing,CMP-005,Affiliate,2025-04-18,19.7,8950,326,40,5979.99,2,30,0.03642458100558659,0.12269938650306748
CUST-04546,50,Male,Denver,Growing,CMP-009,Social Media,2025-08-08,40.0,8929,276,19,2762.99,1,198,0.03091051629521783,0.06884057971014493
CUST-03528,54,Male,Atlanta,New,CMP-006,SMS,2025-05-12,14.31,9063,568,61,7327.12,0,345,0.06267240428114311,0.1073943661971831
CUST-03770,18,Female,Seattle,New,CMP-010,Display,2025-09-16,25.44,9080,136,10,1066.79,0,199,0.014977973568281937,0.07352941176470588
CUST-00749,19,Male,Seattle,New,CMP-012,SMS,2025-11-05,12.4,8982,553,61,8390.94,0,127,0.06156757960365175,0.11030741410488246
CUST-04519,61,Female,Chicago,New,CMP-010,Display,2025-09-16,27.69,9126,160,8,619.48,0,166,0.017532325224632918,0.05
CUST-00524,20,Non-binary,Houston,New,CMP-002,Paid Search,2025-02-10,25.35,8951,332,22,2326.06,0,315,0.03709082784046475,0.06626506024096386
CUST-04645,41,Female,Chicago,New,CMP-001,Email,2025-01-15,20.05,9005,423,46,4273.65,0,357,0.046973903387007215,0.10874704491725769
CUST-00872,47,Male,Atlanta,New,CMP-010,Display,2025-09-16,28.16,9126,128,3,329.73,0,211,0.014025860179706334,0.0234375
CUST-00850,41,Female,Houston,New,CMP-011,Affiliate,2025-10-10,18.37,9103,266,23,2951.08,0,139,0.029221135889267273,0.08646616541353383
CUST-02650,33,Male,Atlanta,At Risk,CMP-007,Email,2025-06-06,27.38,9050,347,33,1939.02,0,63,0.03834254143646409,0.09510086455331412
CUST-01790,33,Female,Chicago,New,CMP-003,Social Media,2025-03-05,39.53,9014,211,7,711.35,0,178,0.023408031950299533,0.03317535545023697
CUST-00990,57,Male,New York,Growing,CMP-011,Affiliate,2025-10-10,24.71,9162,335,30,3235.26,2,169,0.03656406898057193,0.08955223880597014
CUST-03066,38,Male,Chicago,At Risk,CMP-006,SMS,2025-05-12,13.16,9030,494,46,5018.04,2,72,0.05470653377630122,0.0931174089068826
CUST-04528,33,Female,Seattle,New,CMP-004,Display,2025-03-28,36.44,8980,129,6,836.8,0,93,0.014365256124721604,0.046511627906976744
CUST-00077,42,Female,Houston,Growing,CMP-005,Affiliate,2025-04-18,17.03,9089,326,34,3063.29,1,143,0.03586753218175817,0.10429447852760736
CUST-02206,41,Male,Chicago,Loyal,CMP-004,Display,2025-03-28,28.95,8874,198,9,1638.19,10,23,0.02231237322515213,0.045454545454545456
CUST-04976,55,Female,New York,Growing,CMP-004,Display,2025-03-28,35.31,8946,145,6,1331.87,1,153,0.016208361278783813,0.041379310344827586
CUST-00448,40,Female,Houston,New,CMP-004,Display,2025-03-28,35.41,8992,123,7,746.54,0,239,0.0136788256227758,0.056910569105691054
CUST-02149,39,Female,Denver,Loyal,CMP-009,Social Media,2025-08-08,31.12,8918,348,34,5381.44,5,93,0.03902220228750841,0.09770114942528736
CUST-04511,30,Male,Houston,Loyal,CMP-001,Email,2025-01-15,22.5,9011,639,90,15754.84,12,142,0.07091332815447786,0.14084507042253522
CUST-00812,48,Female,Denver,Growing,CMP-005,Affiliate,2025-04-18,19.01,9025,334,32,4830.66,2,196,0.03700831024930748,0.09580838323353294
CUST-04725,24,Male,Seattle,New,CMP-003,Social Media,2025-03-05,26.0,8894,221,14,1893.37,0,333,0.024848212277940183,0.06334841628959276
CUST-00045,27,Female,Atlanta,New,CMP-008,Paid Search,2025-07-14,31.76,8957,336,27,3762.01,0,345,0.037512560008931564,0.08035714285714286
CUST-00570,18,Female,Atlanta,Loyal,CMP-012,SMS,2025-11-05,17.66,8886,911,151,18418.25,4,145,0.10252081926626154,0.16575192096597147
CUST-01382,61,Female,New York,New,CMP-010,Display,2025-09-16,22.92,9011,160,6,779.88,0,164,0.017756075907224503,0.0375
CUST-01964,50,Male,Denver,New,CMP-003,Social Media,2025-03-05,31.45,9021,219,7,701.91,0,356,0.02427668772863319,0.0319634703196347
CUST-01293,21,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,18.75,8851,491,58,6891.15,2,84,0.055473957744887586,0.11812627291242363
CUST-03564,25,Female,Los Angeles,At Risk,CMP-001,Email,2025-01-15,14.89,9083,335,22,1753.52,1,57,0.036882087416051965,0.06567164179104477
CUST-03054,20,Male,Atlanta,New,CMP-005,Affiliate,2025-04-18,27.42,9023,247,23,2748.24,0,191,0.027374487421035133,0.0931174089068826
CUST-00841,41,Female,Atlanta,New,CMP-004,Display,2025-03-28,26.87,8810,139,5,445.6,0,98,0.015777525539160047,0.03597122302158273
CUST-03765,46,Female,New York,Growing,CMP-007,Email,2025-06-06,18.36,8908,469,62,10165.79,0,173,0.05264930399640772,0.13219616204690832
CUST-03072,33,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,19.57,8951,452,60,9220.17,4,102,0.05049715115629538,0.13274336283185842
CUST-04822,36,Female,Seattle,Growing,CMP-009,Social Media,2025-08-08,31.27,8912,294,23,3401.1,2,91,0.03298922800718133,0.0782312925170068
CUST-03795,18,Female,Denver,At Risk,CMP-007,Email,2025-06-06,23.02,9015,343,25,2409.25,1,106,0.038047698280643374,0.0728862973760933
