customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
CUST-03871,27,2,5513.03,3,3,2,8,Occasional
CUST-03872,27,4,16061.98,3,4,3,10,Growing
CUST-03873,90,2,5435.38,2,3,2,7,Occasional
CUST-03874,27,4,10517.41,3,4,3,10,Growing
CUST-03875,202,1,7893.99,1,1,2,4,At Risk
CUST-03877,27,3,12133.66,3,4,3,10,Growing
CUST-03879,51,2,16094.02,3,3,3,9,Growing
CUST-03880,1,4,26610.76,4,4,4,12,Champions
CUST-03881,153,1,4408.08,1,1,1,3,At Risk
CUST-03882,1,5,41630.31,4,4,4,12,Champions
CUST-03883,90,3,22340.41,2,4,4,10,Growing
CUST-03884,90,3,13283.689999999999,2,4,3,9,Growing
CUST-03885,223,3,5916.700000000001,1,4,2,7,Occasional
CUST-03886,51,3,11000.39,3,4,3,10,Growing
CUST-03887,51,2,35511.91,3,3,4,10,Growing
CUST-03888,178,1,4379.9,1,1,1,3,At Risk
CUST-03889,178,2,26039.16,1,3,4,8,Occasional
CUST-03891,90,3,10374.53,2,4,3,9,Growing
CUST-03892,51,3,7577.82,3,4,2,9,Growing
CUST-03893,1,4,31345.050000000003,4,4,4,12,Champions
CUST-03894,27,2,10732.32,3,3,3,9,Growing
CUST-03896,90,3,12861.48,2,4,3,9,Growing
CUST-03897,178,2,22958.66,1,3,4,8,Occasional
CUST-03898,202,1,1421.56,1,1,1,3,At Risk
CUST-03899,90,2,6307.01,2,3,2,7,Occasional
CUST-03900,27,2,23795.46,3,3,4,10,Growing
CUST-03901,1,4,15913.8,4,4,3,11,Champions
CUST-03902,178,2,36268.759999999995,1,3,4,8,Occasional
CUST-03903,90,2,10623.41,2,3,3,8,Occasional
CUST-03904,27,4,39992.89,3,4,4,11,Champions
CUST-03905,223,2,4040.84,1,3,1,5,At Risk
CUST-03906,153,4,32661.320000000003,1,4,4,9,Growing
CUST-03907,115,1,5255.18,2,1,2,5,At Risk
CUST-03908,90,1,4685.5,2,1,1,4,At Risk
CUST-03909,295,1,1470.0,1,1,1,3,At Risk
CUST-03910,1,4,19260.829999999998,4,4,4,12,Champions
CUST-03911,153,2,3549.04,1,3,1,5,At Risk
CUST-03912,1,3,22792.489999999998,4,4,4,12,Champions
CUST-03913,90,3,13212.99,2,4,3,9,Growing
CUST-03914,90,3,10398.82,2,4,3,9,Growing
CUST-03915,153,3,16910.15,1,4,3,8,Occasional
CUST-03916,90,3,8748.470000000001,2,4,2,8,Occasional
CUST-03917,27,3,4137.46,3,4,1,8,Occasional
CUST-03919,115,3,17223.98,2,4,3,9,Growing
CUST-03920,51,3,20220.11,3,4,4,11,Champions
CUST-03921,115,2,12500.539999999999,2,3,3,8,Occasional
CUST-03924,115,1,3560.46,2,1,1,4,At Risk
CUST-03925,51,4,6573.79,3,4,2,9,Growing
CUST-03926,153,2,11954.41,1,3,3,7,Occasional
CUST-03927,27,2,6520.3,3,3,2,8,Occasional
CUST-03928,1,3,9653.87,4,4,2,10,Growing
CUST-03929,115,1,3216.99,2,1,1,4,At Risk
CUST-03930,295,1,4146.88,1,1,1,3,At Risk
CUST-03931,27,3,14385.74,3,4,3,10,Growing
CUST-03933,202,2,3229.23,1,3,1,5,At Risk
CUST-03934,153,1,1543.16,1,1,1,3,At Risk
CUST-03935,1,3,24072.75,4,4,4,12,Champions
CUST-03936,115,2,12495.800000000001,2,3,3,8,Occasional
CUST-03937,269,2,15320.24,1,3,3,7,Occasional
CUST-03938,27,3,11585.77,3,4,3,10,Growing
CUST-03939,1,2,6193.570000000001,4,3,2,9,Growing
CUST-03940,90,3,15701.85,2,4,3,9,Growing
CUST-03941,90,3,13389.09,2,4,3,9,Growing
CUST-03942,153,2,6380.48,1,3,2,6,Occasional
CUST-03943,269,1,1584.81,1,1,1,3,At Risk
CUST-03944,115,1,1426.16,2,1,1,4,At Risk
CUST-03945,1,3,43769.78,4,4,4,12,Champions
CUST-03947,178,1,22402.36,1,1,4,6,Occasional
CUST-03948,223,3,12007.87,1,4,3,8,Occasional
CUST-03949,90,1,1252.67,2,1,1,4,At Risk
CUST-03950,90,4,14946.31,2,4,3,9,Growing
CUST-03951,153,2,11517.73,1,3,3,7,Occasional
CUST-03952,1,2,10727.92,4,3,3,10,Growing
CUST-03953,1,5,25660.78,4,4,4,12,Champions
CUST-03955,90,4,20893.84,2,4,4,10,Growing
CUST-03956,1,2,22888.86,4,3,4,11,Champions
CUST-03957,246,2,12199.92,1,3,3,7,Occasional
CUST-03958,27,2,21834.4,3,3,4,10,Growing
CUST-03960,90,2,8952.49,2,3,2,7,Occasional
CUST-03961,51,3,7962.56,3,4,2,9,Growing
CUST-03962,202,1,3755.89,1,1,1,3,At Risk
CUST-03963,202,3,4641.32,1,4,1,6,Occasional
CUST-03964,223,2,2814.53,1,3,1,5,At Risk
CUST-03965,1,4,51029.89,4,4,4,12,Champions
CUST-03966,27,1,3439.87,3,1,1,5,At Risk
CUST-03967,153,1,5735.14,1,1,2,4,At Risk
CUST-03968,51,4,25476.120000000003,3,4,4,11,Champions
CUST-03969,153,3,28933.26,1,4,4,9,Growing
CUST-03970,90,1,2087.36,2,1,1,4,At Risk
CUST-03971,51,2,2899.5299999999997,3,3,1,7,Occasional
CUST-03974,51,1,454.05,3,1,1,5,At Risk
CUST-03975,153,2,17508.33,1,3,3,7,Occasional
CUST-03976,115,3,13568.82,2,4,3,9,Growing
CUST-03977,269,1,7321.08,1,1,2,4,At Risk
CUST-03978,51,3,9850.99,3,4,2,9,Growing
CUST-03979,269,1,9029.25,1,1,2,4,At Risk
CUST-03980,202,2,10814.07,1,3,3,7,Occasional
CUST-03981,51,2,2086.05,3,3,1,7,Occasional
CUST-03982,27,3,3729.12,3,4,1,8,Occasional
CUST-03983,90,2,2520.08,2,3,1,6,Occasional
CUST-03984,90,2,11224.95,2,3,3,8,Occasional
CUST-03985,90,4,13843.88,2,4,3,9,Growing
CUST-03986,269,1,9980.68,1,1,2,4,At Risk
CUST-03987,153,2,9817.029999999999,1,3,2,6,Occasional
CUST-03988,1,4,11892.64,4,4,3,11,Champions
CUST-03989,90,4,11171.82,2,4,3,9,Growing
CUST-03990,51,4,39255.09,3,4,4,11,Champions
CUST-03991,1,5,40529.079999999994,4,4,4,12,Champions
CUST-03992,153,3,6088.16,1,4,2,7,Occasional
CUST-03993,202,1,1065.36,1,1,1,3,At Risk
CUST-03994,1,2,11072.099999999999,4,3,3,10,Growing
CUST-03995,178,4,11408.52,1,4,3,8,Occasional
CUST-03996,115,2,11541.52,2,3,3,8,Occasional
CUST-03997,202,1,1654.05,1,1,1,3,At Risk
CUST-03998,90,2,3174.83,2,3,1,6,Occasional
CUST-04000,1,4,53731.799999999996,4,4,4,12,Champions
CUST-04001,90,2,10671.81,2,3,3,8,Occasional
CUST-04002,51,1,4681.6900000000005,3,1,1,5,At Risk
CUST-04003,115,3,15221.720000000001,2,4,3,9,Growing
CUST-04004,115,2,12138.92,2,3,3,8,Occasional
CUST-04005,90,1,394.46,2,1,1,4,At Risk
CUST-04006,27,3,9404.16,3,4,2,9,Growing
CUST-04007,27,1,2551.35,3,1,1,5,At Risk
CUST-04008,51,1,577.21,3,1,1,5,At Risk
CUST-04009,1,1,5202.88,4,1,2,7,Occasional
CUST-04010,1,4,35268.93,4,4,4,12,Champions
CUST-04011,51,2,7407.929999999999,3,3,2,8,Occasional
CUST-04012,90,3,57743.65,2,4,4,10,Growing
CUST-04013,90,3,25642.96,2,4,4,10,Growing
CUST-04014,246,1,1452.27,1,1,1,3,At Risk
CUST-04015,115,4,31579.51,2,4,4,10,Growing
CUST-04016,246,1,1493.43,1,1,1,3,At Risk
CUST-04017,223,1,1249.54,1,1,1,3,At Risk
CUST-04018,90,2,13757.36,2,3,3,8,Occasional
CUST-04019,1,5,45263.18,4,4,4,12,Champions
CUST-04020,90,5,23208.55,2,4,4,10,Growing
CUST-04021,202,3,14371.8,1,4,3,8,Occasional
CUST-04022,27,4,34750.33,3,4,4,11,Champions
CUST-04023,115,4,10545.04,2,4,3,9,Growing
CUST-04024,51,4,19693.38,3,4,4,11,Champions
CUST-04025,90,2,3322.49,2,3,1,6,Occasional
CUST-04026,51,1,427.66,3,1,1,5,At Risk
CUST-04027,90,4,18165.09,2,4,3,9,Growing
CUST-04028,1,4,36387.17,4,4,4,12,Champions
CUST-04029,90,2,2883.65,2,3,1,6,Occasional
CUST-04030,153,3,17009.0,1,4,3,8,Occasional
CUST-04031,51,3,13768.119999999999,3,4,3,10,Growing
CUST-04032,295,1,18254.58,1,1,3,5,At Risk
CUST-04033,51,2,11296.539999999999,3,3,3,9,Growing
CUST-04034,90,1,4328.22,2,1,1,4,At Risk
CUST-04035,27,2,5276.98,3,3,2,8,Occasional
CUST-04036,90,3,27153.840000000004,2,4,4,10,Growing
CUST-04037,153,3,15988.36,1,4,3,8,Occasional
CUST-04038,178,1,8056.31,1,1,2,4,At Risk
CUST-04039,27,1,2887.85,3,1,1,5,At Risk
CUST-04040,1,2,37488.22,4,3,4,11,Champions
CUST-04041,27,1,2020.37,3,1,1,5,At Risk
CUST-04042,269,1,3640.25,1,1,1,3,At Risk
CUST-04043,1,3,11796.51,4,4,3,11,Champions
CUST-04044,223,1,926.79,1,1,1,3,At Risk
CUST-04045,1,1,6704.19,4,1,2,7,Occasional
CUST-04046,51,4,20739.41,3,4,4,11,Champions
CUST-04047,51,3,13853.98,3,4,3,10,Growing
CUST-04049,246,2,37863.01,1,3,4,8,Occasional
CUST-04050,1,2,10100.1,4,3,2,9,Growing
CUST-04051,153,3,38107.88,1,4,4,9,Growing
CUST-04052,1,2,15808.470000000001,4,3,3,10,Growing
CUST-04053,269,1,10063.67,1,1,2,4,At Risk
CUST-04054,27,5,36371.75,3,4,4,11,Champions
CUST-04056,51,5,14821.9,3,4,3,10,Growing
CUST-04057,153,3,33535.46,1,4,4,9,Growing
CUST-04058,1,2,33056.28,4,3,4,11,Champions
CUST-04059,1,4,22516.55,4,4,4,12,Champions
CUST-04060,90,2,3337.13,2,3,1,6,Occasional
CUST-04061,246,1,996.53,1,1,1,3,At Risk
CUST-04062,90,2,8969.37,2,3,2,7,Occasional
CUST-04064,90,3,14271.55,2,4,3,9,Growing
CUST-04065,269,1,12662.25,1,1,3,5,At Risk
CUST-04066,90,1,541.35,2,1,1,4,At Risk
CUST-04067,115,1,1622.85,2,1,1,4,At Risk
CUST-04068,90,1,2005.28,2,1,1,4,At Risk
CUST-04069,269,1,2663.85,1,1,1,3,At Risk
CUST-04070,115,2,10377.490000000002,2,3,3,8,Occasional
CUST-04071,115,2,6433.49,2,3,2,7,Occasional
CUST-04072,27,5,11648.42,3,4,3,10,Growing
CUST-04074,223,2,9742.939999999999,1,3,2,6,Occasional
CUST-04075,90,3,10274.560000000001,2,4,2,8,Occasional
CUST-04076,1,2,7680.01,4,3,2,9,Growing
CUST-04077,51,3,10063.92,3,4,2,9,Growing
CUST-04078,27,3,11099.02,3,4,3,10,Growing
CUST-04079,246,1,2038.35,1,1,1,3,At Risk
CUST-04080,223,1,657.9,1,1,1,3,At Risk
CUST-04081,90,2,10749.39,2,3,3,8,Occasional
CUST-04082,153,3,28667.46,1,4,4,9,Growing
CUST-04083,27,5,13558.130000000001,3,4,3,10,Growing
CUST-04084,90,4,12007.060000000001,2,4,3,9,Growing
CUST-04085,1,1,7238.94,4,1,2,7,Occasional
CUST-04086,1,3,35501.58,4,4,4,12,Champions
CUST-04087,1,3,21811.129999999997,4,4,4,12,Champions
CUST-04088,27,2,12727.529999999999,3,3,3,9,Growing
CUST-04089,295,1,1782.99,1,1,1,3,At Risk
CUST-04090,115,2,3872.21,2,3,1,6,Occasional
CUST-04091,27,6,12800.54,3,4,3,10,Growing
CUST-04092,115,2,27144.02,2,3,4,9,Growing
CUST-04093,1,4,10849.27,4,4,3,11,Champions
CUST-04094,223,1,242.58,1,1,1,3,At Risk
CUST-04095,1,2,7709.62,4,3,2,9,Growing
CUST-04097,115,1,8543.12,2,1,2,5,At Risk
CUST-04098,295,1,20798.69,1,1,4,6,Occasional
CUST-04099,51,2,6628.6900000000005,3,3,2,8,Occasional
CUST-04102,1,2,10209.79,4,3,2,9,Growing
CUST-04103,27,3,28930.17,3,4,4,11,Champions
CUST-04104,178,1,30882.28,1,1,4,6,Occasional
CUST-04105,202,3,5496.15,1,4,2,7,Occasional
CUST-04107,51,2,1959.18,3,3,1,7,Occasional
CUST-04108,269,2,19046.72,1,3,4,8,Occasional
CUST-04109,51,2,10293.26,3,3,2,8,Occasional
CUST-04110,1,2,21194.329999999998,4,3,4,11,Champions
CUST-04111,1,6,26935.44,4,4,4,12,Champions
CUST-04112,1,3,25104.65,4,4,4,12,Champions
CUST-04113,51,4,30662.89,3,4,4,11,Champions
CUST-04114,1,3,11789.11,4,4,3,11,Champions
CUST-04115,1,2,11075.17,4,3,3,10,Growing
CUST-04116,27,3,15957.460000000001,3,4,3,10,Growing
CUST-04117,115,1,1924.8,2,1,1,4,At Risk
CUST-04118,295,1,4439.19,1,1,1,3,At Risk
CUST-04119,1,4,23853.670000000002,4,4,4,12,Champions
CUST-04120,202,2,7743.320000000001,1,3,2,6,Occasional
CUST-04121,178,2,22633.05,1,3,4,8,Occasional
CUST-04122,269,1,4938.55,1,1,2,4,At Risk
CUST-04123,223,1,220.05,1,1,1,3,At Risk
CUST-04124,27,3,26174.870000000003,3,4,4,11,Champions
CUST-04125,295,1,4332.7,1,1,1,3,At Risk
CUST-04128,202,2,8683.11,1,3,2,6,Occasional
CUST-04129,90,1,1863.37,2,1,1,4,At Risk
CUST-04130,27,4,8903.490000000002,3,4,2,9,Growing
CUST-04131,1,3,40404.7,4,4,4,12,Champions
CUST-04133,1,3,14581.990000000002,4,4,3,11,Champions
CUST-04134,51,3,9923.09,3,4,2,9,Growing
CUST-04135,1,3,19651.96,4,4,4,12,Champions
CUST-04136,115,1,5498.9,2,1,2,5,At Risk
CUST-04137,202,4,17669.53,1,4,3,8,Occasional
CUST-04138,1,2,14943.53,4,3,3,10,Growing
CUST-04139,153,1,8245.07,1,1,2,4,At Risk
CUST-04140,27,4,43492.41,3,4,4,11,Champions
CUST-04141,1,4,8454.28,4,4,2,10,Growing
CUST-04142,27,3,10298.539999999999,3,4,2,9,Growing
CUST-04143,153,1,9462.46,1,1,2,4,At Risk
CUST-04144,202,1,2621.39,1,1,1,3,At Risk
CUST-04145,1,2,10727.849999999999,4,3,3,10,Growing
CUST-04147,27,2,10012.99,3,3,2,8,Occasional
CUST-04148,51,3,16797.5,3,4,3,10,Growing
CUST-04149,90,2,5593.13,2,3,2,7,Occasional
CUST-04150,1,4,31327.65,4,4,4,12,Champions
CUST-04153,269,2,20024.6,1,3,4,8,Occasional
CUST-04154,90,1,2179.06,2,1,1,4,At Risk
CUST-04155,115,1,3317.61,2,1,1,4,At Risk
CUST-04156,202,1,5552.24,1,1,2,4,At Risk
CUST-04157,246,1,6738.41,1,1,2,4,At Risk
CUST-04159,51,4,11822.67,3,4,3,10,Growing
CUST-04160,223,1,345.57,1,1,1,3,At Risk
CUST-04162,246,1,3600.38,1,1,1,3,At Risk
CUST-04163,153,3,20810.72,1,4,4,9,Growing
CUST-04164,51,3,7511.53,3,4,2,9,Growing
CUST-04165,1,3,21245.239999999998,4,4,4,12,Champions
CUST-04166,178,2,23477.71,1,3,4,8,Occasional
CUST-04167,115,3,5611.92,2,4,2,8,Occasional
CUST-04168,27,4,14611.52,3,4,3,10,Growing
CUST-04169,51,4,12832.93,3,4,3,10,Growing
CUST-04170,27,2,3506.2,3,3,1,7,Occasional
CUST-04171,295,1,3893.14,1,1,1,3,At Risk
CUST-04172,115,1,7440.34,2,1,2,5,At Risk
CUST-04173,202,3,6154.2300000000005,1,4,2,7,Occasional
CUST-04174,1,3,8629.04,4,4,2,10,Growing
CUST-04175,1,4,29861.41,4,4,4,12,Champions
CUST-04176,1,4,45306.090000000004,4,4,4,12,Champions
CUST-04177,51,2,10643.8,3,3,3,9,Growing
CUST-04178,1,5,18045.690000000002,4,4,3,11,Champions
CUST-04179,90,1,4194.13,2,1,1,4,At Risk
CUST-04180,27,3,9480.12,3,4,2,9,Growing
CUST-04181,1,5,18480.47,4,4,3,11,Champions
CUST-04182,1,3,29122.4,4,4,4,12,Champions
CUST-04183,27,3,10914.210000000001,3,4,3,10,Growing
CUST-04184,115,3,13182.45,2,4,3,9,Growing
CUST-04185,51,2,8055.0599999999995,3,3,2,8,Occasional
CUST-04186,115,2,12567.54,2,3,3,8,Occasional
CUST-04187,1,3,32784.67,4,4,4,12,Champions
CUST-04190,153,1,4075.23,1,1,1,3,At Risk
CUST-04191,153,3,9288.02,1,4,2,7,Occasional
CUST-04192,27,4,10654.32,3,4,3,10,Growing
CUST-04193,153,4,30077.469999999998,1,4,4,9,Growing
CUST-04194,153,3,22154.04,1,4,4,9,Growing
CUST-04196,115,1,2633.55,2,1,1,4,At Risk
CUST-04197,223,2,2365.82,1,3,1,5,At Risk
CUST-04198,51,2,1767.37,3,3,1,7,Occasional
CUST-04200,51,4,7108.32,3,4,2,9,Growing
CUST-04201,153,2,27936.57,1,3,4,8,Occasional
CUST-04202,51,4,14939.880000000001,3,4,3,10,Growing
CUST-04203,90,2,16682.27,2,3,3,8,Occasional
CUST-04204,51,2,8882.74,3,3,2,8,Occasional
CUST-04205,27,5,55191.280000000006,3,4,4,11,Champions
CUST-04206,51,3,7872.1,3,4,2,9,Growing
CUST-04207,115,3,3396.88,2,4,1,7,Occasional
CUST-04208,269,1,3650.09,1,1,1,3,At Risk
CUST-04209,178,2,12893.59,1,3,3,7,Occasional
CUST-04210,51,1,1334.05,3,1,1,5,At Risk
CUST-04211,115,3,17043.04,2,4,3,9,Growing
CUST-04212,90,3,8063.66,2,4,2,8,Occasional
CUST-04214,115,4,23541.25,2,4,4,10,Growing
CUST-04215,115,3,9126.75,2,4,2,8,Occasional
CUST-04216,27,2,9908.49,3,3,2,8,Occasional
CUST-04217,1,1,27092.72,4,1,4,9,Growing
CUST-04218,115,2,4654.67,2,3,1,6,Occasional
CUST-04219,90,3,8711.2,2,4,2,8,Occasional
CUST-04220,1,5,34921.48,4,4,4,12,Champions
CUST-04221,27,3,13637.099999999999,3,4,3,10,Growing
CUST-04222,115,3,19500.870000000003,2,4,4,10,Growing
CUST-04223,153,3,16724.67,1,4,3,8,Occasional
CUST-04224,27,1,4388.28,3,1,1,5,At Risk
CUST-04225,115,2,8271.39,2,3,2,7,Occasional
CUST-04226,1,4,36116.2,4,4,4,12,Champions
CUST-04227,1,3,30251.070000000003,4,4,4,12,Champions
CUST-04228,90,3,10627.9,2,4,3,9,Growing
CUST-04229,178,4,16135.93,1,4,3,8,Occasional
CUST-04230,1,5,90723.94,4,4,4,12,Champions
CUST-04231,246,1,2954.94,1,1,1,3,At Risk
CUST-04232,178,1,4062.16,1,1,1,3,At Risk
CUST-04233,202,2,7083.02,1,3,2,6,Occasional
CUST-04234,115,1,5765.09,2,1,2,5,At Risk
CUST-04235,51,2,2056.71,3,3,1,7,Occasional
CUST-04236,27,2,11140.19,3,3,3,9,Growing
CUST-04237,115,4,28068.550000000003,2,4,4,10,Growing
CUST-04238,202,1,1800.85,1,1,1,3,At Risk
CUST-04239,27,6,25716.52,3,4,4,11,Champions
CUST-04240,90,3,6122.92,2,4,2,8,Occasional
CUST-04241,27,4,10650.5,3,4,3,10,Growing
CUST-04243,115,1,2869.57,2,1,1,4,At Risk
CUST-04244,90,2,15884.330000000002,2,3,3,8,Occasional
CUST-04245,115,2,5615.54,2,3,2,7,Occasional
CUST-04246,295,1,15026.560000000001,1,1,3,5,At Risk
CUST-04247,90,1,1527.0,2,1,1,4,At Risk
CUST-04248,90,3,7957.74,2,4,2,8,Occasional
CUST-04249,27,4,31011.15,3,4,4,11,Champions
CUST-04251,202,2,10303.36,1,3,2,6,Occasional
CUST-04252,115,2,19679.29,2,3,4,9,Growing
CUST-04253,178,2,18019.609999999997,1,3,3,7,Occasional
CUST-04254,246,2,18877.73,1,3,3,7,Occasional
CUST-04255,27,2,9963.779999999999,3,3,2,8,Occasional
CUST-04256,27,4,11721.17,3,4,3,10,Growing
CUST-04258,90,2,3062.34,2,3,1,6,Occasional
CUST-04259,27,2,9467.11,3,3,2,8,Occasional
CUST-04261,115,2,23500.22,2,3,4,9,Growing
CUST-04262,1,4,24280.69,4,4,4,12,Champions
CUST-04263,153,2,4166.05,1,3,1,5,At Risk
CUST-04264,51,4,10545.83,3,4,3,10,Growing
CUST-04265,295,1,1953.32,1,1,1,3,At Risk
CUST-04266,51,3,36345.46000000001,3,4,4,11,Champions
CUST-04267,295,1,17020.92,1,1,3,5,At Risk
CUST-04268,115,1,2176.45,2,1,1,4,At Risk
CUST-04269,202,2,11201.060000000001,1,3,3,7,Occasional
CUST-04270,178,2,16539.03,1,3,3,7,Occasional
CUST-04271,269,1,4950.19,1,1,2,4,At Risk
CUST-04272,178,2,10952.76,1,3,3,7,Occasional
CUST-04274,51,2,4311.5,3,3,1,7,Occasional
CUST-04275,90,2,5392.09,2,3,2,7,Occasional
CUST-04276,27,1,2083.45,3,1,1,5,At Risk
CUST-04277,27,3,9322.71,3,4,2,9,Growing
CUST-04278,115,4,17339.36,2,4,3,9,Growing
CUST-04279,1,2,15290.17,4,3,3,10,Growing
CUST-04280,90,2,6949.83,2,3,2,7,Occasional
CUST-04281,51,2,10536.41,3,3,3,9,Growing
CUST-04282,178,3,16906.75,1,4,3,8,Occasional
CUST-04283,51,3,38700.36,3,4,4,11,Champions
CUST-04284,51,2,2153.09,3,3,1,7,Occasional
CUST-04285,51,1,395.76,3,1,1,5,At Risk
CUST-04286,153,4,15307.580000000002,1,4,3,8,Occasional
CUST-04287,51,3,4139.54,3,4,1,8,Occasional
CUST-04288,51,4,19904.35,3,4,4,11,Champions
CUST-04289,90,2,5068.6,2,3,2,7,Occasional
CUST-04290,27,2,13444.9,3,3,3,9,Growing
CUST-04291,246,2,9727.41,1,3,2,6,Occasional
CUST-04293,246,1,6944.43,1,1,2,4,At Risk
CUST-04294,27,3,23277.58,3,4,4,11,Champions
CUST-04296,223,2,19642.12,1,3,4,8,Occasional
CUST-04297,27,1,1943.67,3,1,1,5,At Risk
CUST-04298,27,2,3816.3199999999997,3,3,1,7,Occasional
CUST-04299,51,1,3419.24,3,1,1,5,At Risk
CUST-04301,202,1,3336.8,1,1,1,3,At Risk
CUST-04302,115,3,23546.559999999998,2,4,4,10,Growing
CUST-04303,153,2,9834.32,1,3,2,6,Occasional
CUST-04304,1,2,21882.870000000003,4,3,4,11,Champions
CUST-04305,27,3,21555.68,3,4,4,11,Champions
CUST-04306,178,3,23291.329999999998,1,4,4,9,Growing
CUST-04307,246,1,3308.84,1,1,1,3,At Risk
CUST-04308,1,4,37034.17,4,4,4,12,Champions
CUST-04309,51,4,22609.66,3,4,4,11,Champions
CUST-04310,1,3,31394.23,4,4,4,12,Champions
CUST-04311,178,4,18993.9,1,4,3,8,Occasional
CUST-04312,1,1,21787.68,4,1,4,9,Growing
CUST-04313,27,3,17433.89,3,4,3,10,Growing
CUST-04314,27,2,4560.31,3,3,1,7,Occasional
CUST-04315,115,2,18787.05,2,3,3,8,Occasional
CUST-04316,178,2,7477.1900000000005,1,3,2,6,Occasional
CUST-04317,178,1,12818.69,1,1,3,5,At Risk
CUST-04318,223,2,18335.190000000002,1,3,3,7,Occasional
CUST-04319,27,4,9089.65,3,4,2,9,Growing
CUST-04320,153,2,7030.0599999999995,1,3,2,6,Occasional
CUST-04321,202,1,13910.51,1,1,3,5,At Risk
CUST-04322,1,2,19923.95,4,3,4,11,Champions
CUST-04323,90,2,3908.6800000000003,2,3,1,6,Occasional
CUST-04324,202,2,15266.52,1,3,3,7,Occasional
CUST-04325,1,3,20126.870000000003,4,4,4,12,Champions
CUST-04326,51,2,2979.92,3,3,1,7,Occasional
CUST-04327,1,2,17617.93,4,3,3,10,Growing
CUST-04328,51,3,35674.46,3,4,4,11,Champions
CUST-04330,202,1,3641.28,1,1,1,3,At Risk
CUST-04331,27,5,16794.35,3,4,3,10,Growing
CUST-04332,1,5,14570.150000000001,4,4,3,11,Champions
CUST-04333,1,4,11446.16,4,4,3,11,Champions
CUST-04334,27,2,4076.24,3,3,1,7,Occasional
CUST-04335,178,1,6245.69,1,1,2,4,At Risk
CUST-04336,153,2,37847.29,1,3,4,8,Occasional
CUST-04338,246,2,4093.7,1,3,1,5,At Risk
CUST-04339,246,1,796.4,1,1,1,3,At Risk
CUST-04340,202,1,1157.05,1,1,1,3,At Risk
CUST-04341,90,2,3257.35,2,3,1,6,Occasional
CUST-04342,269,1,4857.69,1,1,1,3,At Risk
CUST-04343,1,4,23197.489999999998,4,4,4,12,Champions
CUST-04344,1,1,4525.43,4,1,1,6,Occasional
CUST-04345,223,1,337.76,1,1,1,3,At Risk
CUST-04346,27,3,14920.970000000001,3,4,3,10,Growing
CUST-04347,27,6,24305.7,3,4,4,11,Champions
CUST-04348,51,2,4716.65,3,3,1,7,Occasional
CUST-04349,51,2,4871.41,3,3,1,7,Occasional
CUST-04351,51,2,7459.780000000001,3,3,2,8,Occasional
CUST-04352,153,1,5175.4,1,1,2,4,At Risk
CUST-04353,1,1,7260.93,4,1,2,7,Occasional
CUST-04355,51,2,2514.6,3,3,1,7,Occasional
CUST-04356,27,1,1193.47,3,1,1,5,At Risk
CUST-04357,115,2,5485.9400000000005,2,3,2,7,Occasional
CUST-04358,1,3,18088.559999999998,4,4,3,11,Champions
CUST-04359,90,4,36411.56,2,4,4,10,Growing
CUST-04360,153,3,25169.969999999998,1,4,4,9,Growing
CUST-04361,202,3,9514.51,1,4,2,7,Occasional
CUST-04362,115,1,1821.94,2,1,1,4,At Risk
CUST-04364,27,2,2587.12,3,3,1,7,Occasional
CUST-04365,1,4,56468.700000000004,4,4,4,12,Champions
CUST-04366,202,3,2520.96,1,4,1,6,Occasional
CUST-04367,178,2,19418.97,1,3,4,8,Occasional
CUST-04368,51,2,1552.54,3,3,1,7,Occasional
CUST-04369,153,3,10345.12,1,4,2,7,Occasional
CUST-04370,51,3,7094.549999999999,3,4,2,9,Growing
CUST-04371,246,1,353.23,1,1,1,3,At Risk
CUST-04372,90,4,38037.1,2,4,4,10,Growing
CUST-04373,115,2,21309.39,2,3,4,9,Growing
CUST-04374,115,1,13650.36,2,1,3,6,Occasional
CUST-04375,223,1,929.64,1,1,1,3,At Risk
CUST-04376,1,4,17052.85,4,4,3,11,Champions
CUST-04377,1,5,21312.75,4,4,4,12,Champions
CUST-04378,1,3,39415.29,4,4,4,12,Champions
CUST-04379,246,1,1173.45,1,1,1,3,At Risk
CUST-04380,1,3,37301.59,4,4,4,12,Champions
CUST-04382,1,4,42396.18,4,4,4,12,Champions
CUST-04384,1,2,45592.34,4,3,4,11,Champions
CUST-04385,153,3,5959.4400000000005,1,4,2,7,Occasional
CUST-04386,51,1,716.64,3,1,1,5,At Risk
CUST-04387,51,2,1670.56,3,3,1,7,Occasional
CUST-04388,178,2,8544.67,1,3,2,6,Occasional
CUST-04389,1,2,13331.25,4,3,3,10,Growing
CUST-04390,51,2,9814.07,3,3,2,8,Occasional
CUST-04391,269,1,4078.17,1,1,1,3,At Risk
CUST-04392,223,2,4487.98,1,3,1,5,At Risk
CUST-04393,115,1,4544.24,2,1,1,4,At Risk
CUST-04394,27,5,11174.93,3,4,3,10,Growing
CUST-04395,153,3,9924.53,1,4,2,7,Occasional
CUST-04396,1,4,8867.31,4,4,2,10,Growing
CUST-04397,269,1,1706.21,1,1,1,3,At Risk
CUST-04398,1,2,13346.5,4,3,3,10,Growing
CUST-04400,178,2,15856.880000000001,1,3,3,7,Occasional
CUST-04401,27,3,10536.04,3,4,3,10,Growing
