customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase
CUST-03700,44,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,19.41,8848,627,105,11360.61,4,14
CUST-00128,47,Male,New York,At Risk,CMP-012,SMS,2025-11-05,18.39,8978,508,47,4061.37,1,52
CUST-01585,36,Male,Los Angeles,New,CMP-010,Display,2025-09-16,36.71,8873,126,4,444.54,0,324
CUST-04477,40,Male,Chicago,Loyal,CMP-006,SMS,2025-05-12,14.79,8986,876,150,31175.86,12,179
CUST-01556,18,Male,Atlanta,Growing,CMP-012,SMS,2025-11-05,16.85,8996,731,84,9602.62,1,75
CUST-04116,34,Female,Houston,New,CMP-004,Display,2025-03-28,31.83,8958,143,7,731.87,0,339
CUST-00455,38,Female,Chicago,New,CMP-011,Affiliate,2025-10-10,23.83,8998,267,23,1066.01,0,265
CUST-02019,29,Male,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,22.87,9021,389,47,9469.78,7,201
CUST-00560,22,Female,Chicago,New,CMP-002,Paid Search,2025-02-10,33.31,8925,315,22,2529.52,0,241
CUST-03327,58,Female,New York,Loyal,CMP-001,Email,2025-01-15,17.59,9083,653,97,15929.51,8,11
CUST-04187,35,Male,Houston,Growing,CMP-012,SMS,2025-11-05,15.34,8954,686,85,10866.03,2,12
CUST-04380,24,Female,Atlanta,New,CMP-008,Paid Search,2025-07-14,24.73,8943,319,24,2039.17,0,290
CUST-04020,42,Female,Houston,At Risk,CMP-002,Paid Search,2025-02-10,24.0,9115,272,18,1353.12,5,186
CUST-00564,40,Male,Atlanta,Loyal,CMP-012,SMS,2025-11-05,17.23,8945,915,150,19607.76,8,137
CUST-01178,20,Male,New York,Growing,CMP-001,Email,2025-01-15,22.15,8950,488,69,6699.88,3,42
CUST-04818,38,Female,Atlanta,Loyal,CMP-005,Affiliate,2025-04-18,22.9,8968,398,44,7276.47,4,186
CUST-02722,49,Non-binary,Seattle,Growing,CMP-009,Social Media,2025-08-08,32.39,9016,259,15,2474.81,1,157
CUST-04246,59,Male,Denver,Loyal,CMP-001,Email,2025-01-15,23.39,9018,661,85,11984.7,4,215
CUST-00551,28,Female,Atlanta,New,CMP-011,Affiliate,2025-10-10,29.99,8904,283,20,2085.62,0,321
CUST-04791,28,Female,Los Angeles,Growing,CMP-009,Social Media,2025-08-08,32.82,8988,294,22,2600.43,1,188
CUST-00444,40,Female,Houston,New,CMP-012,SMS,2025-11-05,11.24,9028,527,62,5983.59,0,276
CUST-04993,38,Male,Chicago,Growing,CMP-011,Affiliate,2025-10-10,19.54,8935,318,19,2185.82,1,110
CUST-04447,38,Male,New York,Growing,CMP-010,Display,2025-09-16,28.25,9009,167,8,1358.99,1,7
CUST-01909,38,Female,Los Angeles,New,CMP-003,Social Media,2025-03-05,41.58,9111,246,19,1878.88,0,214
CUST-02711,56,Female,Seattle,At Risk,CMP-003,Social Media,2025-03-05,38.26,9140,194,9,926.83,1,90
CUST-04713,41,Male,Chicago,New,CMP-003,Social Media,2025-03-05,29.02,8909,216,17,1702.39,0,359
CUST-02783,55,Female,Atlanta,New,CMP-002,Paid Search,2025-02-10,21.77,8971,300,24,3428.37,0,327
CUST-00816,43,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,39.39,9025,384,40,6470.82,3,176
CUST-00775,50,Male,Los Angeles,Growing,CMP-001,Email,2025-01-15,17.56,8943,500,58,8548.72,4,172
CUST-04437,46,Male,New York,New,CMP-006,SMS,2025-05-12,10.76,9010,573,70,8310.58,0,201
CUST-02104,28,Female,Seattle,Growing,CMP-007,Email,2025-06-06,21.51,9100,530,57,8116.95,1,182
CUST-03855,34,Female,New York,Loyal,CMP-007,Email,2025-06-06,22.9,8943,634,107,15084.06,12,171
CUST-02178,56,Male,Chicago,New,CMP-006,SMS,2025-05-12,10.76,9020,546,54,5800.21,0,254
CUST-03378,43,Male,Denver,At Risk,CMP-003,Social Media,2025-03-05,41.2,8979,198,13,1718.21,3,70
CUST-03716,31,Female,Seattle,New,CMP-002,Paid Search,2025-02-10,33.95,8903,353,29,3245.79,0,113
CUST-02975,29,Male,New York,Loyal,CMP-012,SMS,2025-11-05,15.1,8859,855,140,19131.4,3,75
CUST-03607,19,Female,Seattle,New,CMP-006,SMS,2025-05-12,10.82,8975,563,68,4506.05,0,254
CUST-00098,18,Female,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,24.9,8997,469,67,9451.58,4,113
CUST-02139,18,Male,Atlanta,Loyal,CMP-007,Email,2025-06-06,21.08,8823,621,102,11792.06,9,196
CUST-03166,51,Male,Atlanta,New,CMP-005,Affiliate,2025-04-18,19.02,9046,242,22,2426.87,0,184
CUST-04020,32,Male,Houston,New,CMP-009,Social Media,2025-08-08,43.06,8910,230,20,1371.09,0,233
CUST-04541,43,Non-binary,Houston,New,CMP-005,Affiliate,2025-04-18,22.83,8966,276,17,1109.45,0,284
CUST-01201,50,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,26.59,8957,321,24,2546.97,0,155
CUST-03102,18,Female,Denver,At Risk,CMP-010,Display,2025-09-16,35.69,8993,90,5,271.16,1,110
CUST-01021,43,Male,Chicago,Growing,CMP-004,Display,2025-03-28,27.01,9054,163,12,1556.35,0,55
CUST-00837,29,Female,Atlanta,Growing,CMP-009,Social Media,2025-08-08,31.53,8984,281,16,2731.75,4,92
CUST-01101,52,Female,Seattle,At Risk,CMP-008,Paid Search,2025-07-14,32.55,8851,284,20,1860.06,1,110
CUST-03490,46,Female,Atlanta,Loyal,CMP-001,Email,2025-01-15,22.97,9062,640,107,19884.21,4,38
CUST-03796,37,Male,New York,Loyal,CMP-009,Social Media,2025-08-08,31.99,8943,337,30,5452.85,12,165
CUST-00997,43,Female,Houston,New,CMP-010,Display,2025-09-16,27.03,9037,165,10,551.35,0,103
CUST-00800,39,Male,New York,New,CMP-004,Display,2025-03-28,29.8,9075,155,6,289.66,0,304
CUST-01755,35,Male,Atlanta,New,CMP-011,Affiliate,2025-10-10,30.13,8931,289,30,3360.88,0,222
CUST-03544,39,Male,Denver,Growing,CMP-001,Email,2025-01-15,19.98,8997,480,61,8772.28,2,99
CUST-02283,41,Male,Denver,Growing,CMP-003,Social Media,2025-03-05,31.29,8963,289,23,3161.92,3,148
CUST-02718,50,Female,Houston,New,CMP-012,SMS,2025-11-05,15.63,8914,578,51,5538.79,0,216
CUST-01124,41,Female,Seattle,Growing,CMP-011,Affiliate,2025-10-10,23.4,8928,360,35,3627.63,0,127
CUST-04358,37,Male,Atlanta,Growing,CMP-010,Display,2025-09-16,33.07,9061,168,5,677.24,1,66
CUST-01593,41,Male,Chicago,New,CMP-008,Paid Search,2025-07-14,37.79,8891,329,26,3190.73,0,157
CUST-02556,25,Male,Houston,New,CMP-003,Social Media,2025-03-05,38.96,9048,228,11,987.14,0,233
CUST-03651,63,Female,Denver,Growing,CMP-006,SMS,2025-05-12,15.16,9053,704,104,10401.16,2,73
CUST-01895,44,Non-binary,Denver,Growing,CMP-007,Email,2025-06-06,28.86,9103,471,58,4855.78,1,101
CUST-01017,33,Female,Los Angeles,Loyal,CMP-002,Paid Search,2025-02-10,33.54,9095,511,52,5689.05,8,172
CUST-01377,43,Female,Denver,Loyal,CMP-008,Paid Search,2025-07-14,31.44,9055,437,56,8003.32,4,176
CUST-02808,39,Male,Denver,New,CMP-002,Paid Search,2025-02-10,23.85,9156,327,23,2429.84,0,260
CUST-02857,51,Male,Atlanta,New,CMP-002,Paid Search,2025-02-10,26.9,9050,313,34,4593.89,0,343
CUST-02750,23,Male,Chicago,New,CMP-003,Social Media,2025-03-05,27.24,9025,222,21,1828.08,0,180
CUST-00497,58,Female,Houston,New,CMP-003,Social Media,2025-03-05,35.65,9124,232,15,1084.12,0,281
CUST-04683,53,Female,Los Angeles,Growing,CMP-001,Email,2025-01-15,21.46,9042,529,67,8812.77,1,96
CUST-00866,49,Male,Seattle,At Risk,CMP-012,SMS,2025-11-05,17.51,9047,477,52,3849.17,0,213
CUST-02145,36,Female,Chicago,New,CMP-010,Display,2025-09-16,28.39,8943,121,4,524.33,0,114
CUST-03803,29,Male,Atlanta,New,CMP-007,Email,2025-06-06,22.1,9003,377,34,4039.49,0,322
CUST-00703,68,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,27.06,9043,420,63,11391.72,11,73
CUST-04789,18,Male,Atlanta,Growing,CMP-003,Social Media,2025-03-05,27.81,9059,251,21,1738.39,0,48
CUST-02548,36,Male,Atlanta,New,CMP-012,SMS,2025-11-05,18.15,9035,565,56,4857.58,0,151
CUST-01852,55,Female,New York,New,CMP-010,Display,2025-09-16,32.75,9058,143,4,503.0,0,247
CUST-04202,41,Male,Atlanta,At Risk,CMP-010,Display,2025-09-16,33.27,9065,110,7,561.44,1,190
CUST-04163,40,Male,Houston,New,CMP-006,SMS,2025-05-12,14.29,9036,596,48,2302.69,0,270
CUST-04933,57,Female,Seattle,Loyal,CMP-001,Email,2025-01-15,21.64,8926,642,96,21332.03,7,184
CUST-02638,28,Female,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,34.08,8978,491,59,8694.67,4,130
CUST-02274,18,Male,Denver,New,CMP-006,SMS,2025-05-12,10.69,8953,616,63,6861.49,0,335
CUST-03445,58,Female,Houston,Loyal,CMP-004,Display,2025-03-28,35.59,9036,203,14,2448.38,7,135
CUST-02966,36,Female,Houston,New,CMP-004,Display,2025-03-28,30.23,8973,154,6,589.97,0,161
CUST-02538,46,Female,New York,New,CMP-001,Email,2025-01-15,17.91,8879,384,39,5069.37,0,231
CUST-04874,38,Non-binary,Chicago,New,CMP-011,Affiliate,2025-10-10,21.51,9034,262,17,1656.16,0,325
CUST-04615,31,Female,Atlanta,At Risk,CMP-002,Paid Search,2025-02-10,24.94,9172,264,16,1254.82,1,170
CUST-03210,18,Female,Chicago,New,CMP-010,Display,2025-09-16,24.36,8985,148,6,963.08,0,253
CUST-01281,29,Male,Seattle,New,CMP-012,SMS,2025-11-05,13.28,8965,555,60,3734.77,0,225
CUST-03102,43,Male,Denver,At Risk,CMP-001,Email,2025-01-15,16.65,9054,310,35,3086.72,2,210
CUST-02276,30,Female,Atlanta,New,CMP-008,Paid Search,2025-07-14,39.32,9085,317,25,2765.38,0,181
CUST-02962,63,Male,Houston,At Risk,CMP-001,Email,2025-01-15,15.58,9093,327,28,2723.43,2,208
CUST-04999,34,Female,Chicago,Loyal,CMP-010,Display,2025-09-16,35.34,8944,200,21,4893.35,6,187
CUST-04051,50,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,27.84,8999,491,55,7038.22,3,183
CUST-02405,51,Female,New York,Loyal,CMP-001,Email,2025-01-15,15.96,8968,599,96,11283.92,6,149
CUST-04459,38,Male,Denver,Loyal,CMP-010,Display,2025-09-16,25.45,9158,212,12,2023.31,8,216
CUST-04368,53,Female,Atlanta,New,CMP-010,Display,2025-09-16,23.69,9058,154,4,400.89,0,281
CUST-01720,35,Male,Seattle,At Risk,CMP-012,SMS,2025-11-05,18.32,8915,519,35,3802.01,4,10
CUST-01493,47,Female,Seattle,At Risk,CMP-006,SMS,2025-05-12,13.01,9024,524,42,4163.67,3,136
CUST-00046,33,Female,Denver,At Risk,CMP-012,SMS,2025-11-05,12.36,9061,469,45,3636.8,3,65
CUST-04614,22,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,28.13,9005,385,37,4077.68,1,136
CUST-03748,42,Male,Seattle,Growing,CMP-007,Email,2025-06-06,21.42,9026,481,52,7062.14,3,119
CUST-04324,43,Female,Atlanta,Growing,CMP-005,Affiliate,2025-04-18,24.08,9075,309,27,3565.27,3,34
CUST-00574,18,Non-binary,Houston,New,CMP-004,Display,2025-03-28,32.79,9080,140,6,379.09,0,362
CUST-04584,48,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,24.64,9109,413,39,3218.28,3,168
CUST-01943,46,Male,New York,Growing,CMP-009,Social Media,2025-08-08,30.29,9040,286,21,2893.01,1,213
CUST-03319,47,Male,New York,Loyal,CMP-001,Email,2025-01-15,18.14,9106,621,99,12104.92,7,156
CUST-04340,65,Female,Atlanta,New,CMP-005,Affiliate,2025-04-18,20.44,9095,259,17,1157.05,0,99
CUST-04763,36,Male,Seattle,Growing,CMP-001,Email,2025-01-15,19.53,9002,504,57,7594.21,1,183
CUST-02361,47,Female,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,27.02,8977,408,46,5225.37,11,54
CUST-01639,30,Female,Atlanta,Growing,CMP-010,Display,2025-09-16,36.15,9000,164,6,694.56,5,123
CUST-00156,56,Female,Seattle,At Risk,CMP-009,Social Media,2025-08-08,32.86,9029,177,6,599.3,2,39
CUST-03138,30,Female,Houston,Loyal,CMP-002,Paid Search,2025-02-10,33.1,8977,501,55,6345.38,10,49
CUST-01144,24,Male,Chicago,New,CMP-009,Social Media,2025-08-08,32.29,8981,206,11,1253.85,0,115
CUST-03576,27,Female,Seattle,New,CMP-001,Email,2025-01-15,18.85,9160,422,41,4946.99,0,310
CUST-04377,39,Male,Atlanta,Loyal,CMP-001,Email,2025-01-15,15.26,9011,618,81,9756.49,8,203
CUST-03866,39,Female,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,28.69,9032,333,36,6052.99,2,68
CUST-04057,34,Female,Atlanta,Loyal,CMP-001,Email,2025-01-15,16.69,8939,647,93,12042.28,3,48
CUST-03306,57,Male,Denver,New,CMP-004,Display,2025-03-28,25.55,9111,131,4,435.03,0,201
CUST-04584,47,Male,Los Angeles,New,CMP-002,Paid Search,2025-02-10,34.05,8867,317,17,1289.54,0,363
CUST-04448,68,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,19.25,8992,508,48,4779.93,0,217
CUST-00799,60,Male,New York,Loyal,CMP-007,Email,2025-06-06,25.47,8932,572,73,15588.52,6,67
CUST-02996,22,Female,Atlanta,At Risk,CMP-011,Affiliate,2025-10-10,27.23,9009,246,19,2266.89,0,50
CUST-04133,35,Male,Denver,At Risk,CMP-012,SMS,2025-11-05,17.66,9002,502,41,4250.67,3,185
CUST-01206,31,Female,Houston,Growing,CMP-009,Social Media,2025-08-08,45.95,8977,277,16,1747.84,0,85
CUST-00078,41,Female,Chicago,Loyal,CMP-006,SMS,2025-05-12,14.09,9064,840,147,17573.82,7,43
CUST-01341,45,Male,New York,New,CMP-001,Email,2025-01-15,23.64,9049,366,39,2234.03,0,276
CUST-01805,32,Female,Houston,Growing,CMP-012,SMS,2025-11-05,16.11,8993,690,102,13177.76,1,101
CUST-01018,28,Female,Denver,At Risk,CMP-007,Email,2025-06-06,26.51,9172,340,32,1568.54,3,202
CUST-01383,50,Male,Houston,Growing,CMP-003,Social Media,2025-03-05,30.08,9122,273,19,2142.41,3,158
CUST-00127,33,Female,Houston,At Risk,CMP-007,Email,2025-06-06,22.0,8965,305,32,3023.5,4,127
CUST-03748,23,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,17.56,8976,271,21,1643.01,0,340
CUST-02812,36,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,21.0,9080,275,24,2370.03,0,172
CUST-04270,36,Male,Denver,Growing,CMP-006,SMS,2025-05-12,10.07,8837,699,86,9400.89,0,129
CUST-03083,31,Female,New York,At Risk,CMP-010,Display,2025-09-16,36.84,8926,124,8,753.39,0,57
CUST-04332,45,Female,Houston,New,CMP-002,Paid Search,2025-02-10,31.0,8951,305,21,2114.01,0,165
CUST-01670,37,Female,Denver,Loyal,CMP-012,SMS,2025-11-05,15.79,8982,955,145,19199.25,6,109
CUST-04159,22,Male,New York,New,CMP-001,Email,2025-01-15,22.51,9244,417,32,2169.88,0,308
CUST-03419,33,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,32.77,9028,503,72,16693.21,9,192
CUST-04755,34,Female,Houston,Growing,CMP-009,Social Media,2025-08-08,35.25,8885,262,21,2186.64,1,131
CUST-00094,46,Male,Denver,New,CMP-002,Paid Search,2025-02-10,26.04,9013,298,17,1346.95,0,178
CUST-04182,39,Male,New York,Loyal,CMP-010,Display,2025-09-16,26.91,8965,232,20,4065.43,5,9
CUST-01143,44,Female,Houston,Loyal,CMP-009,Social Media,2025-08-08,33.73,8948,373,46,7036.59,6,49
CUST-03824,37,Female,Los Angeles,Growing,CMP-006,SMS,2025-05-12,10.27,9099,689,93,14065.3,4,56
CUST-03195,49,Male,Atlanta,New,CMP-006,SMS,2025-05-12,14.13,8964,586,57,5755.17,0,264
CUST-02610,72,Female,Denver,New,CMP-012,SMS,2025-11-05,18.34,8978,541,60,6421.04,0,271
CUST-01951,42,Male,Houston,At Risk,CMP-010,Display,2025-09-16,23.01,9043,116,3,283.0,5,116
CUST-01000,41,Non-binary,Houston,Loyal,CMP-008,Paid Search,2025-07-14,36.28,8850,492,60,9417.35,14,153
CUST-02268,31,Male,Denver,Loyal,CMP-002,Paid Search,2025-02-10,33.45,9101,525,63,7595.58,5,202
CUST-00310,46,Female,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,37.14,8996,465,65,9204.11,7,32
CUST-01607,67,Male,Chicago,Loyal,CMP-001,Email,2025-01-15,22.21,8913,603,89,6842.21,9,160
CUST-02504,33,Female,Los Angeles,New,CMP-004,Display,2025-03-28,25.1,9036,146,5,585.47,0,183
CUST-00551,30,Male,Atlanta,Growing,CMP-009,Social Media,2025-08-08,30.41,8997,251,18,1826.55,5,198
CUST-04176,27,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,24.86,8919,404,61,6823.87,6,170
CUST-03625,28,Male,Denver,New,CMP-012,SMS,2025-11-05,12.12,9033,542,50,5820.74,0,194
CUST-00044,18,Male,Atlanta,New,CMP-012,SMS,2025-11-05,13.51,8994,592,62,6243.34,0,114
CUST-03016,24,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,21.73,9012,469,69,13913.05,7,36
CUST-04757,20,Male,Seattle,At Risk,CMP-011,Affiliate,2025-10-10,29.05,9055,245,17,712.39,3,90
CUST-03082,29,Male,Chicago,Loyal,CMP-011,Affiliate,2025-10-10,21.93,8918,419,51,7411.89,5,215
CUST-00965,54,Male,Houston,New,CMP-002,Paid Search,2025-02-10,26.63,8957,343,25,2171.5,0,125
CUST-00823,34,Female,Los Angeles,At Risk,CMP-005,Affiliate,2025-04-18,16.92,8879,214,12,1205.78,0,11
CUST-01630,25,Male,New York,New,CMP-012,SMS,2025-11-05,13.92,9032,637,56,5918.91,0,226
CUST-03039,25,Male,Atlanta,New,CMP-001,Email,2025-01-15,19.69,9015,374,37,5188.28,0,92
CUST-03466,38,Female,Houston,At Risk,CMP-001,Email,2025-01-15,23.44,9014,334,29,3455.13,0,36
CUST-03047,33,Male,Houston,Loyal,CMP-007,Email,2025-06-06,24.45,8811,592,105,19444.82,7,212
CUST-01503,42,Male,Seattle,At Risk,CMP-012,SMS,2025-11-05,16.33,9025,474,32,2899.04,4,32
CUST-03284,56,Female,Denver,Loyal,CMP-004,Display,2025-03-28,28.95,8874,222,11,1170.1,6,168
CUST-04169,33,Male,Houston,Loyal,CMP-010,Display,2025-09-16,27.32,8818,199,13,2355.6,7,179
CUST-01692,18,Male,Los Angeles,New,CMP-009,Social Media,2025-08-08,42.71,9011,232,11,1677.64,0,355
CUST-03452,30,Female,Seattle,New,CMP-002,Paid Search,2025-02-10,26.09,9004,318,28,3719.63,0,211
CUST-01150,50,Male,Seattle,At Risk,CMP-004,Display,2025-03-28,24.63,9043,129,7,517.07,4,11
CUST-03936,18,Female,Denver,At Risk,CMP-008,Paid Search,2025-07-14,36.98,8951,286,21,1663.0,4,41
CUST-00559,23,Female,New York,Growing,CMP-006,SMS,2025-05-12,14.04,8878,723,92,16229.71,1,194
CUST-03549,28,Female,Houston,Growing,CMP-003,Social Media,2025-03-05,38.23,8948,269,22,1995.31,2,99
CUST-02776,34,Female,Chicago,New,CMP-003,Social Media,2025-03-05,29.83,9156,229,20,2156.05,0,277
CUST-01287,44,Female,Seattle,New,CMP-007,Email,2025-06-06,20.11,8937,415,46,3935.56,0,296
CUST-03577,44,Female,Los Angeles,At Risk,CMP-010,Display,2025-09-16,24.35,9026,128,7,528.44,4,165
CUST-00834,44,Male,Houston,New,CMP-005,Affiliate,2025-04-18,25.03,9083,268,27,3001.99,0,164
CUST-00592,30,Male,Chicago,Growing,CMP-012,SMS,2025-11-05,16.63,9154,725,96,13555.57,5,175
CUST-01252,49,Female,Atlanta,At Risk,CMP-009,Social Media,2025-08-08,35.26,8940,164,5,376.14,5,77
CUST-01531,26,Male,Seattle,Growing,CMP-005,Affiliate,2025-04-18,19.7,8950,326,40,5979.99,2,30
CUST-04546,50,Male,Denver,Growing,CMP-009,Social Media,2025-08-08,40.0,8929,276,19,2762.99,1,198
CUST-03528,54,Male,Atlanta,New,CMP-006,SMS,2025-05-12,14.31,9063,568,61,7327.12,0,345
CUST-03770,18,Female,Seattle,New,CMP-010,Display,2025-09-16,25.44,9080,136,10,1066.79,0,199
CUST-00749,19,Male,Seattle,New,CMP-012,SMS,2025-11-05,12.4,8982,553,61,8390.94,0,127
CUST-04519,61,Female,Chicago,New,CMP-010,Display,2025-09-16,27.69,9126,160,8,619.48,0,166
CUST-00524,20,Non-binary,Houston,New,CMP-002,Paid Search,2025-02-10,25.35,8951,332,22,2326.06,0,315
CUST-04645,41,Female,Chicago,New,CMP-001,Email,2025-01-15,20.05,9005,423,46,4273.65,0,357
CUST-00872,47,Male,Atlanta,New,CMP-010,Display,2025-09-16,28.16,9126,128,3,329.73,0,211
CUST-00850,41,Female,Houston,New,CMP-011,Affiliate,2025-10-10,18.37,9103,266,23,2951.08,0,139
CUST-02650,33,Male,Atlanta,At Risk,CMP-007,Email,2025-06-06,27.38,9050,347,33,1939.02,0,63
CUST-01790,33,Female,Chicago,New,CMP-003,Social Media,2025-03-05,39.53,9014,211,7,711.35,0,178
CUST-00990,57,Male,New York,Growing,CMP-011,Affiliate,2025-10-10,24.71,9162,335,30,3235.26,2,169
CUST-03066,38,Male,Chicago,At Risk,CMP-006,SMS,2025-05-12,13.16,9030,494,46,5018.04,2,72
CUST-04528,33,Female,Seattle,New,CMP-004,Display,2025-03-28,36.44,8980,129,6,836.8,0,93
CUST-00077,42,Female,Houston,Growing,CMP-005,Affiliate,2025-04-18,17.03,9089,326,34,3063.29,1,143
CUST-02206,41,Male,Chicago,Loyal,CMP-004,Display,2025-03-28,28.95,8874,198,9,1638.19,10,23
CUST-04976,55,Female,New York,Growing,CMP-004,Display,2025-03-28,35.31,8946,145,6,1331.87,1,153
CUST-00448,40,Female,Houston,New,CMP-004,Display,2025-03-28,35.41,8992,123,7,746.54,0,239
CUST-02149,39,Female,Denver,Loyal,CMP-009,Social Media,2025-08-08,31.12,8918,348,34,5381.44,5,93
CUST-04511,30,Male,Houston,Loyal,CMP-001,Email,2025-01-15,22.5,9011,639,90,15754.84,12,142
CUST-00812,48,Female,Denver,Growing,CMP-005,Affiliate,2025-04-18,19.01,9025,334,32,4830.66,2,196
CUST-04725,24,Male,Seattle,New,CMP-003,Social Media,2025-03-05,26.0,8894,221,14,1893.37,0,333
CUST-00045,27,Female,Atlanta,New,CMP-008,Paid Search,2025-07-14,31.76,8957,336,27,3762.01,0,345
CUST-00570,18,Female,Atlanta,Loyal,CMP-012,SMS,2025-11-05,17.66,8886,911,151,18418.25,4,145
CUST-01382,61,Female,New York,New,CMP-010,Display,2025-09-16,22.92,9011,160,6,779.88,0,164
CUST-01964,50,Male,Denver,New,CMP-003,Social Media,2025-03-05,31.45,9021,219,7,701.91,0,356
CUST-01293,21,Male,Atlanta,Growing,CMP-007,Email,2025-06-06,18.75,8851,491,58,6891.15,2,84
CUST-03564,25,Female,Los Angeles,At Risk,CMP-001,Email,2025-01-15,14.89,9083,335,22,1753.52,1,57
CUST-03054,20,Male,Atlanta,New,CMP-005,Affiliate,2025-04-18,27.42,9023,247,23,2748.24,0,191
CUST-00841,41,Female,Atlanta,New,CMP-004,Display,2025-03-28,26.87,8810,139,5,445.6,0,98
CUST-03765,46,Female,New York,Growing,CMP-007,Email,2025-06-06,18.36,8908,469,62,10165.79,0,173
CUST-03072,33,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,19.57,8951,452,60,9220.17,4,102
CUST-04822,36,Female,Seattle,Growing,CMP-009,Social Media,2025-08-08,31.27,8912,294,23,3401.1,2,91
CUST-03795,18,Female,Denver,At Risk,CMP-007,Email,2025-06-06,23.02,9015,343,25,2409.25,1,106
CUST-04220,34,Female,Chicago,New,CMP-012,SMS,2025-11-05,17.36,9072,597,43,3325.96,0,345
CUST-03308,58,Male,Chicago,Growing,CMP-001,Email,2025-01-15,16.14,9137,490,62,6043.8,2,187
CUST-01591,26,Female,Denver,Growing,CMP-012,SMS,2025-11-05,13.22,8877,698,95,13637.27,3,36
CUST-01399,40,Male,Seattle,Growing,CMP-010,Display,2025-09-16,34.28,8975,192,14,1172.73,3,51
CUST-04113,51,Male,Seattle,Growing,CMP-009,Social Media,2025-08-08,28.67,9125,294,30,3844.48,2,41
CUST-00927,44,Male,Chicago,Loyal,CMP-010,Display,2025-09-16,34.25,9119,252,14,1982.33,8,38
CUST-04731,51,Male,Chicago,New,CMP-001,Email,2025-01-15,21.74,9141,412,33,3021.38,0,161
CUST-04965,49,Male,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,28.11,8986,374,42,7293.82,10,154
CUST-00482,76,Female,Los Angeles,New,CMP-001,Email,2025-01-15,19.46,8987,379,49,6530.84,0,353
CUST-02300,45,Female,Houston,Growing,CMP-010,Display,2025-09-16,27.77,8964,186,9,1258.08,3,155
CUST-04921,18,Male,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,21.94,9034,343,26,2179.08,2,131
CUST-03614,24,Female,Chicago,Growing,CMP-005,Affiliate,2025-04-18,27.15,9009,298,29,3634.96,1,153
CUST-03237,23,Male,Houston,New,CMP-008,Paid Search,2025-07-14,37.63,9007,312,22,2680.1,0,110
CUST-04596,18,Male,Houston,At Risk,CMP-006,SMS,2025-05-12,13.78,9050,477,47,3683.15,0,5
CUST-01054,42,Non-binary,Denver,At Risk,CMP-008,Paid Search,2025-07-14,37.88,9074,269,22,1823.71,1,32
CUST-04000,50,Male,New York,Loyal,CMP-012,SMS,2025-11-05,16.61,9029,900,159,22034.46,6,40
CUST-04658,58,Non-binary,Denver,At Risk,CMP-004,Display,2025-03-28,34.42,8963,120,5,536.96,3,53
CUST-00872,36,Male,Seattle,New,CMP-011,Affiliate,2025-10-10,24.8,8985,281,22,1697.82,0,362
CUST-00573,50,Female,Los Angeles,Growing,CMP-007,Email,2025-06-06,24.26,9040,477,58,6478.44,3,114
CUST-04582,35,Female,Chicago,New,CMP-005,Affiliate,2025-04-18,23.92,8855,279,19,1445.9,0,322
CUST-02299,52,Female,Houston,At Risk,CMP-012,SMS,2025-11-05,13.37,9123,485,40,4035.25,2,136
CUST-04255,61,Male,New York,New,CMP-006,SMS,2025-05-12,13.52,9009,607,69,5289.08,0,92
CUST-02902,46,Male,Houston,New,CMP-002,Paid Search,2025-02-10,30.31,9145,327,32,2673.31,0,311
CUST-04166,61,Female,Atlanta,Loyal,CMP-004,Display,2025-03-28,27.83,9155,247,11,1620.16,6,55
CUST-02363,63,Female,Denver,New,CMP-011,Affiliate,2025-10-10,19.77,8993,275,10,1043.96,0,181
CUST-01216,36,Male,New York,Loyal,CMP-007,Email,2025-06-06,20.4,8878,645,96,13882.64,7,22
CUST-02350,34,Female,Seattle,New,CMP-007,Email,2025-06-06,21.44,9156,391,30,3047.16,0,319
CUST-00222,43,Female,Seattle,Loyal,CMP-009,Social Media,2025-08-08,43.69,8970,354,29,2513.72,7,124
